date,ad_platform,advertising_channel,campaign_name,campaign_id,media_investment,clicks,impressions,conversions,conversion_value,country_code
2024-11-15,Meta,Facebook,Meta_Facebook_AT,530709844,696.39,829.86,70225.5,3,120,AT
2024-11-16,Meta,Facebook,Meta_Facebook_AT,530709844,353.99,426.95,36665.0,2,80,AT
2024-11-17,Meta,Facebook,Meta_Facebook_AT,530709844,900.85,1150.55,88036.7,5,200,AT
2024-11-18,Meta,Facebook,Meta_Facebook_AT,530709844,431.37,483.63,39869.0,2,80,AT
2024-11-19,Meta,Facebook,Meta_Facebook_AT,530709844,388.54,508.95,40739.7,2,80,AT
2024-11-20,Meta,Facebook,Meta_Facebook_AT,530709844,525.31,653.2,54097.8,2,80,AT
2024-11-21,Meta,Facebook,Meta_Facebook_AT,530709844,731.22,824.11,70719.9,4,160,AT
2024-11-22,Meta,Facebook,Meta_Facebook_AT,530709844,690.53,789.44,65750.1,5,200,AT
2024-11-23,Meta,Facebook,Meta_Facebook_AT,530709844,713.59,983.46,76276.8,6,240,AT
2024-11-24,Meta,Facebook,Meta_Facebook_AT,530709844,621.17,753.09,61039.4,4,160,AT
2024-11-25,Meta,Facebook,Meta_Facebook_AT,530709844,684.61,794.75,72146.0,4,160,AT
2024-11-26,Meta,Facebook,Meta_Facebook_AT,530709844,536.96,595.52,50163.5,2,80,AT
2024-11-27,Meta,Facebook,Meta_Facebook_AT,530709844,221.02,291.02,22183.8,1,40,AT
2024-11-28,Meta,Facebook,Meta_Facebook_AT,530709844,581.7,651.35,54862.1,3,120,AT
2024-11-29,Meta,Facebook,Meta_Facebook_AT,530709844,805.25,975.42,88942.3,5,200,AT
2024-11-30,Meta,Facebook,Meta_Facebook_AT,530709844,397.03,513.78,38948.0,4,160,AT
2024-12-01,Meta,Facebook,Meta_Facebook_AT,530709844,795.88,973.96,78440.9,7,280,AT
2024-12-02,Meta,Facebook,Meta_Facebook_AT,530709844,803.59,1017.41,85081.9,5,200,AT
2024-12-03,Meta,Facebook,Meta_Facebook_AT,530709844,670.98,811.53,68895.5,6,240,AT
2024-12-04,Meta,Facebook,Meta_Facebook_AT,530709844,720.58,962.36,75972.1,4,160,AT
2024-12-05,Meta,Facebook,Meta_Facebook_AT,530709844,605.0,664.44,56891.4,2,80,AT
2024-12-06,Meta,Facebook,Meta_Facebook_AT,530709844,385.64,483.68,38057.8,3,120,AT
2024-12-07,Meta,Facebook,Meta_Facebook_AT,530709844,659.27,848.02,68778.0,4,160,AT
2024-12-08,Meta,Facebook,Meta_Facebook_AT,530709844,652.22,910.96,74989.9,2,80,AT
2024-12-09,Meta,Facebook,Meta_Facebook_AT,530709844,441.16,541.87,44828.3,6,240,AT
2024-12-10,Meta,Facebook,Meta_Facebook_AT,530709844,472.42,583.16,49024.0,3,120,AT
2024-12-11,Meta,Facebook,Meta_Facebook_AT,530709844,571.67,712.12,56320.3,4,160,AT
2024-12-12,Meta,Facebook,Meta_Facebook_AT,530709844,714.99,839.66,73065.8,5,200,AT
2024-12-13,Meta,Facebook,Meta_Facebook_AT,530709844,490.58,533.14,48181.3,3,120,AT
2024-12-14,Meta,Facebook,Meta_Facebook_AT,530709844,639.66,752.28,60793.1,3,120,AT
2024-12-15,Meta,Facebook,Meta_Facebook_AT,530709844,620.21,801.13,64687.0,4,160,AT
2024-12-16,Meta,Facebook,Meta_Facebook_AT,530709844,555.89,658.11,53541.2,4,160,AT
2024-12-17,Meta,Facebook,Meta_Facebook_AT,530709844,699.43,833.05,68019.8,3,120,AT
2024-12-18,Meta,Facebook,Meta_Facebook_AT,530709844,942.0,1110.82,94063.7,8,320,AT
2024-12-19,Meta,Facebook,Meta_Facebook_AT,530709844,569.78,682.02,54640.7,3,120,AT
2024-12-20,Meta,Facebook,Meta_Facebook_AT,530709844,449.41,584.94,48856.1,3,120,AT
2024-12-21,Meta,Facebook,Meta_Facebook_AT,530709844,610.68,724.67,61877.9,2,80,AT
2024-12-22,Meta,Facebook,Meta_Facebook_AT,530709844,568.33,656.25,55547.3,4,160,AT
2024-12-23,Meta,Facebook,Meta_Facebook_AT,530709844,689.53,954.31,71883.6,4,160,AT
2024-12-24,Meta,Facebook,Meta_Facebook_AT,530709844,607.42,708.78,64417.7,5,200,AT
2024-12-25,Meta,Facebook,Meta_Facebook_AT,530709844,517.82,696.52,56611.0,4,160,AT
2024-12-26,Meta,Facebook,Meta_Facebook_AT,530709844,567.44,575.34,52144.3,3,120,AT
2024-12-27,Meta,Facebook,Meta_Facebook_AT,530709844,476.68,531.94,44568.7,2,80,AT
2024-12-28,Meta,Facebook,Meta_Facebook_AT,530709844,755.99,837.4,71312.5,4,160,AT
2024-12-29,Meta,Facebook,Meta_Facebook_AT,530709844,564.48,609.35,56358.9,4,160,AT
2024-12-30,Meta,Facebook,Meta_Facebook_AT,530709844,689.63,844.17,68992.2,3,120,AT
2024-12-31,Meta,Facebook,Meta_Facebook_AT,530709844,438.66,546.86,46446.2,4,160,AT
2025-01-01,Meta,Facebook,Meta_Facebook_AT,530709844,668.21,717.86,66442.2,2,80,AT
2025-01-02,Meta,Facebook,Meta_Facebook_AT,530709844,627.56,789.97,63124.9,3,120,AT
2025-01-03,Meta,Facebook,Meta_Facebook_AT,530709844,755.48,989.15,76722.1,4,160,AT
2025-01-04,Meta,Facebook,Meta_Facebook_AT,530709844,409.0,511.55,39568.2,2,80,AT
2025-01-05,Meta,Facebook,Meta_Facebook_AT,530709844,666.2,882.51,72234.2,3,120,AT
2025-01-06,Meta,Facebook,Meta_Facebook_AT,530709844,388.67,476.31,39601.0,3,120,AT
2025-01-07,Meta,Facebook,Meta_Facebook_AT,530709844,394.13,522.67,40757.3,2,80,AT
2025-01-08,Meta,Facebook,Meta_Facebook_AT,530709844,510.83,625.43,47914.6,2,80,AT
2025-01-09,Meta,Facebook,Meta_Facebook_AT,530709844,467.43,602.17,47416.0,3,120,AT
2025-01-10,Meta,Facebook,Meta_Facebook_AT,530709844,737.95,838.61,73252.5,3,120,AT
2025-01-11,Meta,Facebook,Meta_Facebook_AT,530709844,804.56,1029.93,84967.8,6,240,AT
2025-01-12,Meta,Facebook,Meta_Facebook_AT,530709844,727.84,875.88,71403.2,3,120,AT
2025-01-13,Meta,Facebook,Meta_Facebook_AT,530709844,659.19,729.94,66588.5,4,160,AT
2025-01-14,Meta,Facebook,Meta_Facebook_AT,530709844,725.64,853.63,69486.0,4,160,AT
2025-01-15,Meta,Facebook,Meta_Facebook_AT,530709844,549.64,779.31,57965.8,4,160,AT
2025-01-16,Meta,Facebook,Meta_Facebook_AT,530709844,703.27,770.38,62177.0,4,160,AT
2025-01-17,Meta,Facebook,Meta_Facebook_AT,530709844,693.82,852.67,66009.5,3,120,AT
2025-01-18,Meta,Facebook,Meta_Facebook_AT,530709844,420.17,538.54,44470.1,2,80,AT
2025-01-19,Meta,Facebook,Meta_Facebook_AT,530709844,580.59,707.68,59189.4,2,80,AT
2025-01-20,Meta,Facebook,Meta_Facebook_AT,530709844,1032.49,1203.12,98366.8,6,240,AT
2025-01-21,Meta,Facebook,Meta_Facebook_AT,530709844,481.46,544.34,47249.9,1,40,AT
2025-01-22,Meta,Facebook,Meta_Facebook_AT,530709844,547.73,602.77,52710.9,3,120,AT
2025-01-23,Meta,Facebook,Meta_Facebook_AT,530709844,577.73,718.57,56207.2,3,120,AT
2025-01-24,Meta,Facebook,Meta_Facebook_AT,530709844,688.48,899.68,70001.8,3,120,AT
2025-01-25,Meta,Facebook,Meta_Facebook_AT,530709844,372.87,425.01,37217.1,2,80,AT
2025-01-26,Meta,Facebook,Meta_Facebook_AT,530709844,696.03,842.89,66922.4,5,200,AT
2025-01-27,Meta,Facebook,Meta_Facebook_AT,530709844,412.15,452.52,37874.2,2,80,AT
2025-01-28,Meta,Facebook,Meta_Facebook_AT,530709844,645.57,745.62,61088.5,3,120,AT
2025-01-29,Meta,Facebook,Meta_Facebook_AT,530709844,860.28,1044.4,85053.4,7,280,AT
2025-01-30,Meta,Facebook,Meta_Facebook_AT,530709844,533.2,645.84,51209.8,4,160,AT
2025-01-31,Meta,Facebook,Meta_Facebook_AT,530709844,460.84,563.64,46776.3,3,120,AT
2025-02-01,Meta,Facebook,Meta_Facebook_AT,530709844,472.82,640.09,49709.5,3,120,AT
2025-02-02,Meta,Facebook,Meta_Facebook_AT,530709844,391.9,450.08,36930.8,1,40,AT
2025-02-03,Meta,Facebook,Meta_Facebook_AT,530709844,690.9,871.02,70354.9,5,200,AT
2025-02-04,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-05,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-06,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-07,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-08,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-09,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-10,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-11,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-12,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-13,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-14,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-15,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-16,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-17,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-18,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-19,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-20,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-21,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-22,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-23,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-24,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-25,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-26,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-27,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-02-28,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-01,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-02,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-03,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-04,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-05,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-06,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-07,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-08,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-09,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-10,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-11,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-12,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-13,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-14,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-15,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-16,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-17,Meta,Facebook,Meta_Facebook_AT,530709844,0.0,0.0,0.0,0,0,AT
2025-03-18,Meta,Facebook,Meta_Facebook_AT,530709844,667.13,825.63,68994.6,1,40,AT
2025-03-19,Meta,Facebook,Meta_Facebook_AT,530709844,992.62,1080.5,90017.4,5,200,AT
2025-03-20,Meta,Facebook,Meta_Facebook_AT,530709844,637.35,727.68,57279.9,4,160,AT
2025-03-21,Meta,Facebook,Meta_Facebook_AT,530709844,508.89,618.52,48523.4,3,120,AT
2025-03-22,Meta,Facebook,Meta_Facebook_AT,530709844,690.58,844.9,71576.7,3,120,AT
2025-03-23,Meta,Facebook,Meta_Facebook_AT,530709844,480.07,566.51,47716.9,3,120,AT
2025-03-24,Meta,Facebook,Meta_Facebook_AT,530709844,469.48,584.08,47083.5,2,80,AT
2025-03-25,Meta,Facebook,Meta_Facebook_AT,530709844,600.75,697.57,59856.6,5,200,AT
2025-03-26,Meta,Facebook,Meta_Facebook_AT,530709844,542.98,630.83,51044.1,2,80,AT
2025-03-27,Meta,Facebook,Meta_Facebook_AT,530709844,949.51,1160.14,97104.5,9,360,AT
2025-03-28,Meta,Facebook,Meta_Facebook_AT,530709844,485.99,560.49,49027.5,4,160,AT
2025-03-29,Meta,Facebook,Meta_Facebook_AT,530709844,631.51,755.14,66011.8,4,160,AT
2025-03-30,Meta,Facebook,Meta_Facebook_AT,530709844,561.4,751.69,58268.5,6,240,AT
2025-03-31,Meta,Facebook,Meta_Facebook_AT,530709844,503.54,589.16,49482.4,3,120,AT
2025-04-01,Meta,Facebook,Meta_Facebook_AT,530709844,626.64,839.14,64421.9,3,120,AT
2025-04-02,Meta,Facebook,Meta_Facebook_AT,530709844,754.32,900.11,76960.7,4,160,AT
2025-04-03,Meta,Facebook,Meta_Facebook_AT,530709844,622.51,776.65,63785.6,4,160,AT
2025-04-04,Meta,Facebook,Meta_Facebook_AT,530709844,814.09,1110.79,82128.8,7,280,AT
2025-04-05,Meta,Facebook,Meta_Facebook_AT,530709844,482.38,509.73,44783.7,3,120,AT
2025-04-06,Meta,Facebook,Meta_Facebook_AT,530709844,501.2,543.89,49835.4,4,160,AT
2025-04-07,Meta,Facebook,Meta_Facebook_AT,530709844,630.55,908.25,70971.6,3,120,AT
2025-04-08,Meta,Facebook,Meta_Facebook_AT,530709844,457.95,534.37,46410.0,4,160,AT
2025-04-09,Meta,Facebook,Meta_Facebook_AT,530709844,528.23,603.86,50373.8,3,120,AT
2025-04-10,Meta,Facebook,Meta_Facebook_AT,530709844,587.54,699.55,60029.3,3,120,AT
2025-04-11,Meta,Facebook,Meta_Facebook_AT,530709844,336.9,425.45,34982.0,2,80,AT
2025-04-12,Meta,Facebook,Meta_Facebook_AT,530709844,685.6,792.87,69288.3,6,240,AT
2025-04-13,Meta,Facebook,Meta_Facebook_AT,530709844,556.71,624.09,52477.8,2,80,AT
2025-04-14,Meta,Facebook,Meta_Facebook_AT,530709844,434.44,519.16,42300.8,2,80,AT
2025-04-15,Meta,Facebook,Meta_Facebook_AT,530709844,548.44,581.65,50976.8,1,40,AT
2025-04-16,Meta,Facebook,Meta_Facebook_AT,530709844,487.61,565.13,48771.6,3,120,AT
2025-04-17,Meta,Facebook,Meta_Facebook_AT,530709844,615.81,696.12,59026.4,3,120,AT
2025-04-18,Meta,Facebook,Meta_Facebook_AT,530709844,947.85,973.89,87167.2,6,240,AT
2025-04-19,Meta,Facebook,Meta_Facebook_AT,530709844,383.47,476.33,40542.1,1,40,AT
2025-04-20,Meta,Facebook,Meta_Facebook_AT,530709844,637.28,773.01,64036.1,4,160,AT
2025-04-21,Meta,Facebook,Meta_Facebook_AT,530709844,979.1,1110.19,94382.9,6,240,AT
2025-04-22,Meta,Facebook,Meta_Facebook_AT,530709844,394.62,440.35,37197.0,2,80,AT
2025-04-23,Meta,Facebook,Meta_Facebook_AT,530709844,819.95,932.14,77756.1,5,200,AT
2025-04-24,Meta,Facebook,Meta_Facebook_AT,530709844,846.54,1012.0,87144.5,5,200,AT
2025-04-25,Meta,Facebook,Meta_Facebook_AT,530709844,721.79,823.09,66261.0,3,120,AT
2025-04-26,Meta,Facebook,Meta_Facebook_AT,530709844,700.96,867.37,67273.0,2,80,AT
2025-04-27,Meta,Facebook,Meta_Facebook_AT,530709844,381.6,424.34,36192.2,3,120,AT
2025-04-28,Meta,Facebook,Meta_Facebook_AT,530709844,608.08,689.59,56088.2,4,160,AT
2025-04-29,Meta,Facebook,Meta_Facebook_AT,530709844,613.28,696.81,58767.0,3,120,AT
2025-04-30,Meta,Facebook,Meta_Facebook_AT,530709844,569.33,697.79,57096.0,4,160,AT
2025-05-01,Meta,Facebook,Meta_Facebook_AT,530709844,748.99,992.8,76503.4,3,120,AT
2025-05-02,Meta,Facebook,Meta_Facebook_AT,530709844,634.23,740.32,60144.1,6,240,AT
2025-05-03,Meta,Facebook,Meta_Facebook_AT,530709844,701.02,765.53,69709.0,6,240,AT
2025-05-04,Meta,Facebook,Meta_Facebook_AT,530709844,647.13,736.63,60008.4,3,120,AT
2025-05-05,Meta,Facebook,Meta_Facebook_AT,530709844,459.53,555.14,43495.8,3,120,AT
2025-05-06,Meta,Facebook,Meta_Facebook_AT,530709844,663.3,750.45,63234.0,4,160,AT
2025-05-07,Meta,Facebook,Meta_Facebook_AT,530709844,622.53,786.39,62350.4,3,120,AT
2025-05-08,Meta,Facebook,Meta_Facebook_AT,530709844,480.04,550.66,47499.8,3,120,AT
2025-05-09,Meta,Facebook,Meta_Facebook_AT,530709844,509.5,595.94,53490.9,2,80,AT
2025-05-10,Meta,Facebook,Meta_Facebook_AT,530709844,588.11,690.33,57122.7,3,120,AT
2025-05-11,Meta,Facebook,Meta_Facebook_AT,530709844,607.04,654.99,59592.5,3,120,AT
2025-05-12,Meta,Facebook,Meta_Facebook_AT,530709844,718.18,897.76,75715.6,4,160,AT
2025-05-13,Meta,Facebook,Meta_Facebook_AT,530709844,376.98,472.76,36941.2,2,80,AT
2025-05-14,Meta,Facebook,Meta_Facebook_AT,530709844,585.98,638.29,58520.0,3,120,AT
2025-05-15,Meta,Facebook,Meta_Facebook_AT,530709844,797.38,896.6,79652.8,7,280,AT
2025-05-16,Meta,Facebook,Meta_Facebook_AT,530709844,786.41,865.46,75940.6,3,120,AT
2025-05-17,Meta,Facebook,Meta_Facebook_AT,530709844,591.83,735.86,61515.9,3,120,AT
2025-05-18,Meta,Facebook,Meta_Facebook_AT,530709844,556.82,599.28,50861.2,1,40,AT
2025-05-19,Meta,Facebook,Meta_Facebook_AT,530709844,425.49,553.04,42972.9,2,80,AT
2025-05-20,Meta,Facebook,Meta_Facebook_AT,530709844,589.51,799.18,63495.5,4,160,AT
2025-05-21,Meta,Facebook,Meta_Facebook_AT,530709844,736.35,912.55,74186.2,6,240,AT
2025-05-22,Meta,Facebook,Meta_Facebook_AT,530709844,695.51,854.29,70674.4,5,200,AT
2025-05-23,Meta,Facebook,Meta_Facebook_AT,530709844,644.79,896.04,73215.9,4,160,AT
2025-05-24,Meta,Facebook,Meta_Facebook_AT,530709844,614.42,742.83,64628.9,5,200,AT
2025-05-25,Meta,Facebook,Meta_Facebook_AT,530709844,579.9,754.75,60257.3,4,160,AT
2025-05-26,Meta,Facebook,Meta_Facebook_AT,530709844,454.49,556.99,49070.0,4,160,AT
2025-05-27,Meta,Facebook,Meta_Facebook_AT,530709844,293.13,380.66,30423.7,1,40,AT
2025-05-28,Meta,Facebook,Meta_Facebook_AT,530709844,593.56,746.05,58591.0,2,80,AT
2025-05-29,Meta,Facebook,Meta_Facebook_AT,530709844,502.73,586.9,48395.2,1,40,AT
2025-05-30,Meta,Facebook,Meta_Facebook_AT,530709844,700.05,911.74,76650.8,2,80,AT
2025-05-31,Meta,Facebook,Meta_Facebook_AT,530709844,608.86,746.42,60969.3,3,120,AT
2025-06-01,Meta,Facebook,Meta_Facebook_AT,530709844,630.51,659.39,63401.4,6,240,AT
2025-06-02,Meta,Facebook,Meta_Facebook_AT,530709844,633.73,805.11,66085.8,4,160,AT
2025-06-03,Meta,Facebook,Meta_Facebook_AT,530709844,277.69,349.53,29293.1,2,80,AT
2025-06-04,Meta,Facebook,Meta_Facebook_AT,530709844,441.44,567.27,47392.4,2,80,AT
2025-06-05,Meta,Facebook,Meta_Facebook_AT,530709844,522.41,643.88,51794.0,3,120,AT
2025-06-06,Meta,Facebook,Meta_Facebook_AT,530709844,530.2,676.82,56612.7,1,40,AT
2025-06-07,Meta,Facebook,Meta_Facebook_AT,530709844,489.52,556.63,49107.6,2,80,AT
2025-06-08,Meta,Facebook,Meta_Facebook_AT,530709844,726.54,867.44,72799.6,1,40,AT
2025-06-09,Meta,Facebook,Meta_Facebook_AT,530709844,508.97,634.97,52735.3,3,120,AT
2025-06-10,Meta,Facebook,Meta_Facebook_AT,530709844,379.48,470.16,38955.5,2,80,AT
2025-06-11,Meta,Facebook,Meta_Facebook_AT,530709844,872.59,1030.29,85165.6,7,280,AT
2025-06-12,Meta,Facebook,Meta_Facebook_AT,530709844,576.76,744.63,58909.9,2,80,AT
2025-06-13,Meta,Facebook,Meta_Facebook_AT,530709844,566.35,683.13,60104.4,3,120,AT
2025-06-14,Meta,Facebook,Meta_Facebook_AT,530709844,761.97,881.3,72799.0,6,240,AT
2025-06-15,Meta,Facebook,Meta_Facebook_AT,530709844,441.49,549.11,42900.7,3,120,AT
2025-06-16,Meta,Facebook,Meta_Facebook_AT,530709844,605.07,639.97,58162.6,4,160,AT
2025-06-17,Meta,Facebook,Meta_Facebook_AT,530709844,174.36,209.81,17327.7,1,40,AT
2025-06-18,Meta,Facebook,Meta_Facebook_AT,530709844,673.05,773.62,66383.3,3,120,AT
2025-06-19,Meta,Facebook,Meta_Facebook_AT,530709844,503.17,603.93,51269.2,3,120,AT
2025-06-20,Meta,Facebook,Meta_Facebook_AT,530709844,684.85,826.48,72061.0,3,120,AT
2025-06-21,Meta,Facebook,Meta_Facebook_AT,530709844,680.01,910.01,76479.5,4,160,AT
2025-06-22,Meta,Facebook,Meta_Facebook_AT,530709844,902.25,1206.8,91721.9,4,160,AT
2025-06-23,Meta,Facebook,Meta_Facebook_AT,530709844,675.56,745.26,66157.8,5,200,AT
2025-06-24,Meta,Facebook,Meta_Facebook_AT,530709844,701.37,790.14,69810.0,4,160,AT
2025-06-25,Meta,Facebook,Meta_Facebook_AT,530709844,738.44,814.08,72403.5,4,160,AT
2025-06-26,Meta,Facebook,Meta_Facebook_AT,530709844,636.09,812.89,62135.4,2,80,AT
2025-06-27,Meta,Facebook,Meta_Facebook_AT,530709844,593.41,698.58,59576.5,5,200,AT
2025-06-28,Meta,Facebook,Meta_Facebook_AT,530709844,606.86,762.35,63610.6,5,200,AT
2025-06-29,Meta,Facebook,Meta_Facebook_AT,530709844,612.68,718.73,61112.4,4,160,AT
2025-06-30,Meta,Facebook,Meta_Facebook_AT,530709844,452.53,475.87,41573.1,2,80,AT
2025-07-01,Meta,Facebook,Meta_Facebook_AT,530709844,488.33,624.72,52675.4,5,200,AT
2025-07-02,Meta,Facebook,Meta_Facebook_AT,530709844,597.08,769.84,56733.7,3,120,AT
2025-07-03,Meta,Facebook,Meta_Facebook_AT,530709844,562.37,722.37,56150.0,2,80,AT
2025-07-04,Meta,Facebook,Meta_Facebook_AT,530709844,717.98,823.31,71598.2,5,200,AT
2025-07-05,Meta,Facebook,Meta_Facebook_AT,530709844,391.86,536.79,43307.0,5,200,AT
2025-07-06,Meta,Facebook,Meta_Facebook_AT,530709844,483.13,511.88,44467.2,1,40,AT
2025-07-07,Meta,Facebook,Meta_Facebook_AT,530709844,382.95,414.07,37710.9,3,120,AT
2025-07-08,Meta,Facebook,Meta_Facebook_AT,530709844,657.15,835.22,66142.5,3,120,AT
2025-07-09,Meta,Facebook,Meta_Facebook_AT,530709844,574.52,714.15,56159.0,3,120,AT
2025-07-10,Meta,Facebook,Meta_Facebook_AT,530709844,772.11,995.19,78706.6,2,80,AT
2025-07-11,Meta,Facebook,Meta_Facebook_AT,530709844,480.69,564.44,48155.1,4,160,AT
2025-07-12,Meta,Facebook,Meta_Facebook_AT,530709844,580.42,727.85,61162.0,1,40,AT
2025-07-13,Meta,Facebook,Meta_Facebook_AT,530709844,300.83,386.75,31043.4,2,80,AT
2025-07-14,Meta,Facebook,Meta_Facebook_AT,530709844,799.72,1003.19,81978.5,6,240,AT
2025-07-15,Meta,Facebook,Meta_Facebook_AT,530709844,602.76,720.72,61253.6,3,120,AT
2025-07-16,Meta,Facebook,Meta_Facebook_AT,530709844,415.14,507.07,45818.6,2,80,AT
2025-07-17,Meta,Facebook,Meta_Facebook_AT,530709844,518.12,638.38,52896.3,3,120,AT
2025-07-18,Meta,Facebook,Meta_Facebook_AT,530709844,423.09,525.81,41516.0,2,80,AT
2025-07-19,Meta,Facebook,Meta_Facebook_AT,530709844,532.59,610.92,54051.4,3,120,AT
2025-07-20,Meta,Facebook,Meta_Facebook_AT,530709844,603.59,768.54,62031.5,4,160,AT
2025-07-21,Meta,Facebook,Meta_Facebook_AT,530709844,640.37,779.3,63873.8,2,80,AT
2025-07-22,Meta,Facebook,Meta_Facebook_AT,530709844,437.92,554.83,44534.0,1,40,AT
2025-07-23,Meta,Facebook,Meta_Facebook_AT,530709844,728.54,842.71,67230.2,3,120,AT
2025-07-24,Meta,Facebook,Meta_Facebook_AT,530709844,483.08,586.89,50635.7,3,120,AT
2025-07-25,Meta,Facebook,Meta_Facebook_AT,530709844,444.53,550.32,49721.9,3,120,AT
2025-07-26,Meta,Facebook,Meta_Facebook_AT,530709844,514.33,603.1,51616.8,3,120,AT
2025-07-27,Meta,Facebook,Meta_Facebook_AT,530709844,568.85,726.2,57885.1,3,120,AT
2025-07-28,Meta,Facebook,Meta_Facebook_AT,530709844,634.44,736.26,63040.5,4,160,AT
2025-07-29,Meta,Facebook,Meta_Facebook_AT,530709844,781.8,995.75,85909.0,7,280,AT
2025-07-30,Meta,Facebook,Meta_Facebook_AT,530709844,362.31,396.13,36158.2,2,80,AT
2025-07-31,Meta,Facebook,Meta_Facebook_AT,530709844,494.56,595.03,45425.4,1,40,AT
2025-08-01,Meta,Facebook,Meta_Facebook_AT,530709844,827.48,1023.93,81876.7,5,200,AT
2025-08-02,Meta,Facebook,Meta_Facebook_AT,530709844,490.75,568.29,45569.3,3,120,AT
2025-08-03,Meta,Facebook,Meta_Facebook_AT,530709844,703.43,858.11,68131.1,3,120,AT
2025-08-04,Meta,Facebook,Meta_Facebook_AT,530709844,662.08,800.43,64806.9,3,120,AT
2025-08-05,Meta,Facebook,Meta_Facebook_AT,530709844,705.15,837.19,70623.2,4,160,AT
2025-08-06,Meta,Facebook,Meta_Facebook_AT,530709844,552.53,616.14,51767.2,2,80,AT
2025-08-07,Meta,Facebook,Meta_Facebook_AT,530709844,778.74,908.97,77383.9,4,160,AT
2025-08-08,Meta,Facebook,Meta_Facebook_AT,530709844,564.08,703.45,51385.2,4,160,AT
2025-08-09,Meta,Facebook,Meta_Facebook_AT,530709844,539.15,676.17,54803.1,1,40,AT
